seed,private_agent,collective_agent,player0,player1,evaluation_scenario,player0_score,player1_score,mean_score,private_agent_score,collective_agent_score
1234567,agent_0,agent_0,collective,private,cp,16.0,21.0,18.5,21.0,16.0
1234567,agent_0,agent_0,collective,private,cp,7.0,1.0,4.0,1.0,7.0
1234567,agent_0,agent_0,collective,collective,cc,14.0,15.0,14.5,,
1234567,agent_0,agent_0,private,private,pp,34.0,16.0,25.0,,
1234567,agent_0,agent_0,collective,private,cp,33.0,19.0,26.0,19.0,33.0
1234567,agent_0,agent_0,collective,collective,cc,5.0,2.0,3.5,,
1234567,agent_0,agent_0,private,collective,pc,37.0,23.0,30.0,37.0,23.0
1234567,agent_0,agent_0,collective,private,cp,4.0,3.0,3.5,3.0,4.0
1234567,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
1234567,agent_0,agent_0,private,private,pp,6.0,0.0,3.0,,
1234567,agent_0,agent_0,private,collective,pc,21.0,23.0,22.0,21.0,23.0
1234567,agent_0,agent_0,private,private,pp,0.0,5.0,2.5,,
1234567,agent_0,agent_0,collective,collective,cc,7.0,4.0,5.5,,
1234567,agent_0,agent_0,collective,private,cp,30.0,35.0,32.5,35.0,30.0
1234567,agent_0,agent_0,private,private,pp,8.0,7.0,7.5,,
1234567,agent_0,agent_0,private,collective,pc,25.0,31.0,28.0,25.0,31.0
1234567,agent_0,agent_0,private,collective,pc,4.0,11.0,7.5,4.0,11.0
1234567,agent_0,agent_0,private,private,pp,6.0,15.0,10.5,,
1234567,agent_0,agent_0,private,collective,pc,8.0,7.0,7.5,8.0,7.0
1234567,agent_0,agent_0,private,collective,pc,5.0,7.0,6.0,5.0,7.0
1234567,agent_0,agent_0,private,collective,pc,8.0,6.0,7.0,8.0,6.0
1234567,agent_0,agent_0,collective,collective,cc,9.0,4.0,6.5,,
1234567,agent_0,agent_0,private,collective,pc,20.0,25.0,22.5,20.0,25.0
1234567,agent_0,agent_0,private,collective,pc,33.0,13.0,23.0,33.0,13.0
1234567,agent_0,agent_0,private,collective,pc,2.0,9.0,5.5,2.0,9.0
1234567,agent_0,agent_0,private,collective,pc,5.0,8.0,6.5,5.0,8.0
1234567,agent_0,agent_0,private,private,pp,1.0,5.0,3.0,,
1234567,agent_0,agent_0,private,private,pp,12.0,24.0,18.0,,
1234567,agent_0,agent_0,collective,private,cp,26.0,22.0,24.0,22.0,26.0
1234567,agent_0,agent_0,collective,private,cp,27.0,27.0,27.0,27.0,27.0
1234567,agent_0,agent_0,collective,private,cp,7.0,2.0,4.5,2.0,7.0
1234567,agent_0,agent_0,private,collective,pc,7.0,10.0,8.5,7.0,10.0
1234567,agent_0,agent_0,private,collective,pc,14.0,34.0,24.0,14.0,34.0
1234567,agent_0,agent_0,collective,collective,cc,31.0,32.0,31.5,,
1234567,agent_0,agent_0,collective,private,cp,17.0,23.0,20.0,23.0,17.0
1234567,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
1234567,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
1234567,agent_0,agent_0,collective,collective,cc,2.0,3.0,2.5,,
1234567,agent_0,agent_0,private,collective,pc,27.0,26.0,26.5,27.0,26.0
1234567,agent_0,agent_0,collective,collective,cc,23.0,17.0,20.0,,
1234567,agent_0,agent_0,private,private,pp,17.0,17.0,17.0,,
1234567,agent_0,agent_0,private,private,pp,24.0,11.0,17.5,,
1234567,agent_0,agent_0,collective,private,cp,14.0,9.0,11.5,9.0,14.0
1234567,agent_0,agent_0,collective,private,cp,7.0,1.0,4.0,1.0,7.0
1234567,agent_0,agent_0,collective,private,cp,7.0,3.0,5.0,3.0,7.0
1234567,agent_0,agent_0,collective,collective,cc,15.0,13.0,14.0,,
1234567,agent_0,agent_0,collective,collective,cc,26.0,12.0,19.0,,
1234567,agent_0,agent_0,collective,private,cp,16.0,5.0,10.5,5.0,16.0
1234567,agent_0,agent_0,private,collective,pc,10.0,11.0,10.5,10.0,11.0
1234567,agent_0,agent_0,collective,private,cp,17.0,13.0,15.0,13.0,17.0
1234567,agent_0,agent_0,private,collective,pc,26.0,19.0,22.5,26.0,19.0
1234567,agent_0,agent_0,collective,collective,cc,26.0,22.0,24.0,,
1234567,agent_0,agent_0,private,private,pp,13.0,13.0,13.0,,
1234567,agent_0,agent_0,private,private,pp,23.0,24.0,23.5,,
1234567,agent_0,agent_0,collective,collective,cc,14.0,31.0,22.5,,
1234567,agent_0,agent_0,collective,collective,cc,17.0,28.0,22.5,,
1234567,agent_0,agent_0,private,collective,pc,21.0,21.0,21.0,21.0,21.0
1234567,agent_0,agent_0,collective,private,cp,26.0,32.0,29.0,32.0,26.0
1234567,agent_0,agent_0,private,collective,pc,9.0,12.0,10.5,9.0,12.0
1234567,agent_0,agent_0,private,collective,pc,22.0,25.0,23.5,22.0,25.0
1234567,agent_0,agent_0,private,private,pp,20.0,34.0,27.0,,
1234567,agent_0,agent_0,collective,collective,cc,19.0,24.0,21.5,,
1234567,agent_0,agent_0,private,collective,pc,14.0,7.0,10.5,14.0,7.0
1234567,agent_0,agent_0,private,collective,pc,28.0,21.0,24.5,28.0,21.0
1234567,agent_0,agent_0,private,private,pp,18.0,20.0,19.0,,
1234567,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
1234567,agent_0,agent_0,private,collective,pc,20.0,12.0,16.0,20.0,12.0
1234567,agent_0,agent_0,collective,collective,cc,20.0,27.0,23.5,,
1234567,agent_0,agent_0,private,collective,pc,37.0,25.0,31.0,37.0,25.0
1234567,agent_0,agent_0,collective,collective,cc,22.0,24.0,23.0,,
1234567,agent_0,agent_0,private,private,pp,9.0,3.0,6.0,,
1234567,agent_0,agent_0,collective,private,cp,35.0,20.0,27.5,20.0,35.0
1234567,agent_0,agent_1,private,collective,pc,6.0,12.0,9.0,6.0,12.0
1234567,agent_0,agent_1,collective,collective,cc,6.0,4.0,5.0,,
1234567,agent_0,agent_1,private,private,pp,27.0,27.0,27.0,,
1234567,agent_0,agent_1,collective,private,cp,12.0,33.0,22.5,33.0,12.0
1234567,agent_0,agent_1,collective,collective,cc,20.0,32.0,26.0,,
1234567,agent_0,agent_1,collective,private,cp,10.0,17.0,13.5,17.0,10.0
1234567,agent_0,agent_1,collective,collective,cc,10.0,22.0,16.0,,
1234567,agent_0,agent_1,private,collective,pc,7.0,8.0,7.5,7.0,8.0
1234567,agent_0,agent_1,collective,private,cp,25.0,18.0,21.5,18.0,25.0
1234567,agent_0,agent_1,collective,private,cp,10.0,8.0,9.0,8.0,10.0
1234567,agent_0,agent_1,collective,private,cp,13.0,31.0,22.0,31.0,13.0
1234567,agent_0,agent_1,private,private,pp,12.0,10.0,11.0,,
1234567,agent_0,agent_1,collective,private,cp,10.0,1.0,5.5,1.0,10.0
1234567,agent_0,agent_1,private,collective,pc,25.0,23.0,24.0,25.0,23.0
1234567,agent_0,agent_1,private,collective,pc,1.0,5.0,3.0,1.0,5.0
1234567,agent_0,agent_1,collective,private,cp,5.0,1.0,3.0,1.0,5.0
1234567,agent_0,agent_1,private,collective,pc,21.0,26.0,23.5,21.0,26.0
1234567,agent_0,agent_1,collective,private,cp,13.0,14.0,13.5,14.0,13.0
1234567,agent_0,agent_1,collective,private,cp,5.0,5.0,5.0,5.0,5.0
1234567,agent_0,agent_1,private,private,pp,15.0,18.0,16.5,,
1234567,agent_0,agent_1,collective,collective,cc,11.0,15.0,13.0,,
1234567,agent_0,agent_1,collective,private,cp,19.0,19.0,19.0,19.0,19.0
1234567,agent_0,agent_1,private,collective,pc,21.0,21.0,21.0,21.0,21.0
1234567,agent_0,agent_1,private,collective,pc,12.0,21.0,16.5,12.0,21.0
1234567,agent_0,agent_1,private,collective,pc,11.0,17.0,14.0,11.0,17.0
1234567,agent_0,agent_1,private,collective,pc,8.0,6.0,7.0,8.0,6.0
1234567,agent_0,agent_1,private,collective,pc,22.0,23.0,22.5,22.0,23.0
1234567,agent_0,agent_1,collective,collective,cc,2.0,5.0,3.5,,
1234567,agent_0,agent_1,private,collective,pc,29.0,23.0,26.0,29.0,23.0
1234567,agent_0,agent_1,collective,private,cp,6.0,7.0,6.5,7.0,6.0
1234567,agent_0,agent_1,private,collective,pc,1.0,4.0,2.5,1.0,4.0
1234567,agent_0,agent_1,private,private,pp,23.0,25.0,24.0,,
1234567,agent_0,agent_1,collective,private,cp,14.0,20.0,17.0,20.0,14.0
1234567,agent_0,agent_1,collective,private,cp,6.0,11.0,8.5,11.0,6.0
1234567,agent_0,agent_1,private,collective,pc,3.0,5.0,4.0,3.0,5.0
1234567,agent_0,agent_1,private,collective,pc,18.0,15.0,16.5,18.0,15.0
1234567,agent_0,agent_1,collective,private,cp,8.0,21.0,14.5,21.0,8.0
1234567,agent_0,agent_1,private,private,pp,7.0,27.0,17.0,,
1234567,agent_0,agent_1,collective,collective,cc,9.0,6.0,7.5,,
1234567,agent_0,agent_1,private,collective,pc,1.0,5.0,3.0,1.0,5.0
1234567,agent_0,agent_1,private,collective,pc,29.0,18.0,23.5,29.0,18.0
1234567,agent_0,agent_1,private,collective,pc,12.0,17.0,14.5,12.0,17.0
1234567,agent_0,agent_1,collective,private,cp,13.0,16.0,14.5,16.0,13.0
1234567,agent_0,agent_1,private,private,pp,3.0,3.0,3.0,,
1234567,agent_0,agent_1,collective,private,cp,6.0,7.0,6.5,7.0,6.0
1234567,agent_0,agent_1,private,collective,pc,9.0,5.0,7.0,9.0,5.0
1234567,agent_0,agent_1,collective,private,cp,15.0,19.0,17.0,19.0,15.0
1234567,agent_0,agent_1,private,collective,pc,18.0,28.0,23.0,18.0,28.0
1234567,agent_0,agent_1,private,collective,pc,1.0,7.0,4.0,1.0,7.0
1234567,agent_0,agent_1,collective,collective,cc,20.0,22.0,21.0,,
1234567,agent_0,agent_1,private,collective,pc,4.0,6.0,5.0,4.0,6.0
1234567,agent_0,agent_1,private,private,pp,7.0,6.0,6.5,,
1234567,agent_0,agent_1,collective,collective,cc,11.0,15.0,13.0,,
1234567,agent_0,agent_1,collective,private,cp,9.0,13.0,11.0,13.0,9.0
1234567,agent_0,agent_1,collective,collective,cc,1.0,4.0,2.5,,
1234567,agent_0,agent_1,private,collective,pc,20.0,20.0,20.0,20.0,20.0
1234567,agent_0,agent_1,collective,collective,cc,5.0,2.0,3.5,,
1234567,agent_0,agent_1,private,private,pp,17.0,19.0,18.0,,
1234567,agent_0,agent_1,collective,private,cp,24.0,17.0,20.5,17.0,24.0
1234567,agent_0,agent_1,collective,private,cp,8.0,18.0,13.0,18.0,8.0
1234567,agent_0,agent_1,private,collective,pc,29.0,13.0,21.0,29.0,13.0
1234567,agent_0,agent_1,private,private,pp,2.0,4.0,3.0,,
1234567,agent_0,agent_1,collective,private,cp,23.0,21.0,22.0,21.0,23.0
1234567,agent_0,agent_1,private,private,pp,33.0,11.0,22.0,,
1234567,agent_0,agent_1,collective,collective,cc,19.0,23.0,21.0,,
1234567,agent_0,agent_1,private,collective,pc,13.0,15.0,14.0,13.0,15.0
1234567,agent_0,agent_1,private,private,pp,5.0,9.0,7.0,,
1234567,agent_0,agent_1,collective,collective,cc,22.0,19.0,20.5,,
1234567,agent_0,agent_1,private,private,pp,22.0,26.0,24.0,,
1234567,agent_0,agent_1,collective,private,cp,10.0,7.0,8.5,7.0,10.0
1234567,agent_0,agent_1,collective,private,cp,19.0,23.0,21.0,23.0,19.0
1234567,agent_0,agent_1,private,private,pp,14.0,24.0,19.0,,
1234567,agent_0,agent_1,collective,collective,cc,11.0,11.0,11.0,,
1234567,agent_0,agent_1,collective,private,cp,10.0,11.0,10.5,11.0,10.0
1234567,agent_0,agent_1,collective,private,cp,5.0,5.0,5.0,5.0,5.0
1234567,agent_0,agent_1,private,private,pp,22.0,13.0,17.5,,
1234567,agent_0,agent_1,collective,private,cp,10.0,25.0,17.5,25.0,10.0
1234567,agent_0,agent_1,private,collective,pc,5.0,7.0,6.0,5.0,7.0
1234567,agent_0,agent_1,private,private,pp,29.0,18.0,23.5,,
1234567,agent_0,agent_1,collective,collective,cc,3.0,2.0,2.5,,
1234567,agent_0,agent_1,private,private,pp,1.0,5.0,3.0,,
1234567,agent_0,agent_1,collective,collective,cc,30.0,21.0,25.5,,
1234567,agent_0,agent_1,collective,private,cp,2.0,3.0,2.5,3.0,2.0
1234567,agent_0,agent_1,collective,private,cp,5.0,11.0,8.0,11.0,5.0
1234567,agent_0,agent_1,private,private,pp,1.0,4.0,2.5,,
1234567,agent_0,agent_1,collective,private,cp,7.0,9.0,8.0,9.0,7.0
1234567,agent_0,agent_1,collective,collective,cc,24.0,36.0,30.0,,
1234567,agent_0,agent_1,private,private,pp,28.0,14.0,21.0,,
1234567,agent_0,agent_1,private,collective,pc,1.0,4.0,2.5,1.0,4.0
1234567,agent_0,agent_1,private,private,pp,32.0,21.0,26.5,,
1234567,agent_0,agent_1,collective,private,cp,6.0,7.0,6.5,7.0,6.0
1234567,agent_0,agent_1,collective,private,cp,7.0,8.0,7.5,8.0,7.0
1234567,agent_0,agent_1,collective,private,cp,7.0,9.0,8.0,9.0,7.0
1234567,agent_0,agent_1,private,collective,pc,9.0,9.0,9.0,9.0,9.0
1234567,agent_0,agent_1,private,collective,pc,2.0,7.0,4.5,2.0,7.0
1234567,agent_0,agent_1,collective,private,cp,4.0,3.0,3.5,3.0,4.0
1234567,agent_0,agent_1,private,collective,pc,19.0,25.0,22.0,19.0,25.0
1234567,agent_0,agent_1,collective,collective,cc,24.0,21.0,22.5,,
1234567,agent_0,agent_1,collective,collective,cc,29.0,29.0,29.0,,
1234567,agent_0,agent_1,collective,private,cp,12.0,18.0,15.0,18.0,12.0
1234567,agent_0,agent_1,private,collective,pc,12.0,8.0,10.0,12.0,8.0
1234567,agent_0,agent_1,collective,collective,cc,4.0,1.0,2.5,,
1234567,agent_0,agent_1,private,collective,pc,6.0,12.0,9.0,6.0,12.0
1234567,agent_0,agent_1,collective,collective,cc,3.0,2.0,2.5,,
1234567,agent_0,agent_1,collective,private,cp,5.0,3.0,4.0,3.0,5.0
1234567,agent_0,agent_1,private,private,pp,35.0,23.0,29.0,,
1234567,agent_0,agent_1,private,private,pp,20.0,25.0,22.5,,
1234567,agent_0,agent_1,collective,collective,cc,5.0,7.0,6.0,,
1234567,agent_0,agent_1,private,collective,pc,4.0,19.0,11.5,4.0,19.0
1234567,agent_0,agent_1,collective,collective,cc,26.0,30.0,28.0,,
1234567,agent_0,agent_1,collective,collective,cc,25.0,23.0,24.0,,
1234567,agent_0,agent_1,private,collective,pc,8.0,5.0,6.5,8.0,5.0
1234567,agent_0,agent_1,private,private,pp,28.0,17.0,22.5,,
1234567,agent_0,agent_1,private,collective,pc,3.0,2.0,2.5,3.0,2.0
1234567,agent_0,agent_1,collective,collective,cc,21.0,30.0,25.5,,
1234567,agent_0,agent_1,private,private,pp,6.0,18.0,12.0,,
1234567,agent_0,agent_1,private,collective,pc,1.0,6.0,3.5,1.0,6.0
1234567,agent_0,agent_1,collective,collective,cc,18.0,17.0,17.5,,
1234567,agent_0,agent_1,collective,private,cp,22.0,20.0,21.0,20.0,22.0
1234567,agent_0,agent_1,collective,private,cp,16.0,15.0,15.5,15.0,16.0
1234567,agent_0,agent_1,collective,private,cp,8.0,4.0,6.0,4.0,8.0
1234567,agent_0,agent_1,collective,collective,cc,8.0,9.0,8.5,,
1234567,agent_0,agent_1,private,collective,pc,19.0,14.0,16.5,19.0,14.0
1234567,agent_0,agent_1,private,private,pp,30.0,16.0,23.0,,
1234567,agent_0,agent_1,collective,collective,cc,30.0,19.0,24.5,,
1234567,agent_0,agent_1,collective,private,cp,2.0,4.0,3.0,4.0,2.0
1234567,agent_0,agent_1,collective,private,cp,5.0,1.0,3.0,1.0,5.0
1234567,agent_0,agent_1,private,collective,pc,5.0,6.0,5.5,5.0,6.0
1234567,agent_0,agent_1,collective,collective,cc,6.0,5.0,5.5,,
1234567,agent_0,agent_1,private,private,pp,5.0,1.0,3.0,,
1234567,agent_0,agent_1,collective,collective,cc,30.0,26.0,28.0,,
1234567,agent_0,agent_1,collective,private,cp,18.0,22.0,20.0,22.0,18.0
1234567,agent_0,agent_1,private,private,pp,22.0,28.0,25.0,,
1234567,agent_0,agent_1,collective,collective,cc,28.0,24.0,26.0,,
1234567,agent_0,agent_1,collective,collective,cc,28.0,21.0,24.5,,
1234567,agent_0,agent_1,collective,private,cp,3.0,6.0,4.5,6.0,3.0
1234567,agent_0,agent_1,private,private,pp,1.0,4.0,2.5,,
1234567,agent_0,agent_1,collective,collective,cc,4.0,1.0,2.5,,
1234567,agent_0,agent_1,private,private,pp,9.0,33.0,21.0,,
1234567,agent_0,agent_1,private,private,pp,2.0,3.0,2.5,,
1234567,agent_0,agent_1,collective,collective,cc,18.0,29.0,23.5,,
1234567,agent_0,agent_1,private,collective,pc,26.0,19.0,22.5,26.0,19.0
1234567,agent_0,agent_1,private,private,pp,13.0,13.0,13.0,,
1234567,agent_0,agent_1,collective,collective,cc,15.0,23.0,19.0,,
1234567,agent_0,agent_1,collective,collective,cc,23.0,18.0,20.5,,
1234567,agent_0,agent_1,private,private,pp,18.0,21.0,19.5,,
1234567,agent_0,agent_1,private,private,pp,18.0,19.0,18.5,,
1234567,agent_0,agent_1,private,private,pp,18.0,14.0,16.0,,
1234567,agent_0,agent_1,private,collective,pc,21.0,27.0,24.0,21.0,27.0
1234567,agent_0,agent_1,private,private,pp,23.0,21.0,22.0,,
1234567,agent_0,agent_1,private,private,pp,17.0,25.0,21.0,,
1234567,agent_0,agent_1,private,collective,pc,22.0,27.0,24.5,22.0,27.0
1234567,agent_0,agent_1,private,collective,pc,21.0,28.0,24.5,21.0,28.0
1234567,agent_0,agent_1,collective,collective,cc,21.0,27.0,24.0,,
1234567,agent_0,agent_1,private,collective,pc,1.0,9.0,5.0,1.0,9.0
1234567,agent_0,agent_1,private,private,pp,20.0,17.0,18.5,,
1234567,agent_0,agent_1,collective,collective,cc,4.0,2.0,3.0,,
1234567,agent_0,agent_1,private,collective,pc,4.0,3.0,3.5,4.0,3.0
1234567,agent_0,agent_1,private,private,pp,5.0,3.0,4.0,,
1234567,agent_0,agent_1,private,collective,pc,2.0,5.0,3.5,2.0,5.0
1234567,agent_0,agent_1,collective,collective,cc,10.0,13.0,11.5,,
1234567,agent_0,agent_1,private,private,pp,14.0,22.0,18.0,,
1234567,agent_0,agent_1,private,private,pp,6.0,7.0,6.5,,
1234567,agent_0,agent_1,collective,collective,cc,31.0,20.0,25.5,,
1234567,agent_0,agent_1,private,collective,pc,3.0,3.0,3.0,3.0,3.0
1234567,agent_0,agent_1,private,private,pp,17.0,21.0,19.0,,
1234567,agent_0,agent_1,private,private,pp,6.0,9.0,7.5,,
1234567,agent_0,agent_1,private,collective,pc,29.0,17.0,23.0,29.0,17.0
1234567,agent_0,agent_1,private,collective,pc,22.0,21.0,21.5,22.0,21.0
1234567,agent_0,agent_1,private,collective,pc,2.0,7.0,4.5,2.0,7.0
1234567,agent_0,agent_1,collective,private,cp,10.0,9.0,9.5,9.0,10.0
1234567,agent_0,agent_1,collective,private,cp,25.0,30.0,27.5,30.0,25.0
1234567,agent_0,agent_1,private,private,pp,18.0,22.0,20.0,,
1234567,agent_0,agent_1,private,private,pp,25.0,18.0,21.5,,
1234567,agent_0,agent_1,private,collective,pc,6.0,24.0,15.0,6.0,24.0
1234567,agent_0,agent_1,private,private,pp,12.0,11.0,11.5,,
1234567,agent_0,agent_1,collective,private,cp,8.0,9.0,8.5,9.0,8.0
1234567,agent_0,agent_1,collective,collective,cc,21.0,30.0,25.5,,
1234567,agent_0,agent_1,private,collective,pc,17.0,17.0,17.0,17.0,17.0
1234567,agent_0,agent_1,private,private,pp,16.0,18.0,17.0,,
1234567,agent_0,agent_1,private,collective,pc,27.0,23.0,25.0,27.0,23.0
1234567,agent_0,agent_1,private,collective,pc,36.0,25.0,30.5,36.0,25.0
1234567,agent_0,agent_1,collective,private,cp,9.0,12.0,10.5,12.0,9.0
1234567,agent_0,agent_1,private,collective,pc,0.0,6.0,3.0,0.0,6.0
1234567,agent_0,agent_1,private,collective,pc,1.0,7.0,4.0,1.0,7.0
1234567,agent_0,agent_1,private,collective,pc,6.0,18.0,12.0,6.0,18.0
1234567,agent_0,agent_1,collective,collective,cc,25.0,26.0,25.5,,
1234567,agent_0,agent_1,collective,collective,cc,23.0,27.0,25.0,,
1234567,agent_0,agent_1,collective,private,cp,4.0,3.0,3.5,3.0,4.0
1234567,agent_0,agent_1,collective,collective,cc,12.0,6.0,9.0,,
1234567,agent_0,agent_1,private,private,pp,9.0,4.0,6.5,,
1234567,agent_0,agent_1,collective,private,cp,7.0,12.0,9.5,12.0,7.0
1234567,agent_0,agent_1,private,collective,pc,13.0,12.0,12.5,13.0,12.0
1234567,agent_0,agent_1,private,collective,pc,20.0,25.0,22.5,20.0,25.0
1234567,agent_0,agent_1,private,collective,pc,16.0,10.0,13.0,16.0,10.0
1234567,agent_0,agent_1,private,private,pp,23.0,22.0,22.5,,
1234567,agent_0,agent_1,private,collective,pc,25.0,41.0,33.0,25.0,41.0
1234567,agent_0,agent_1,collective,private,cp,3.0,6.0,4.5,6.0,3.0
1234567,agent_0,agent_1,private,collective,pc,7.0,10.0,8.5,7.0,10.0
1234567,agent_0,agent_1,private,private,pp,24.0,26.0,25.0,,
1234567,agent_0,agent_1,private,collective,pc,3.0,2.0,2.5,3.0,2.0
1234567,agent_0,agent_1,private,private,pp,9.0,8.0,8.5,,
1234567,agent_0,agent_1,collective,private,cp,14.0,23.0,18.5,23.0,14.0
1234567,agent_0,agent_1,collective,collective,cc,16.0,19.0,17.5,,
1234567,agent_0,agent_1,private,collective,pc,13.0,10.0,11.5,13.0,10.0
1234567,agent_0,agent_1,collective,collective,cc,17.0,26.0,21.5,,
1234567,agent_0,agent_1,collective,private,cp,6.0,3.0,4.5,3.0,6.0
1234567,agent_0,agent_1,private,collective,pc,10.0,8.0,9.0,10.0,8.0
1234567,agent_0,agent_1,private,private,pp,5.0,3.0,4.0,,
1234567,agent_0,agent_1,private,collective,pc,1.0,5.0,3.0,1.0,5.0
1234567,agent_0,agent_1,collective,collective,cc,18.0,21.0,19.5,,
1234567,agent_0,agent_1,private,collective,pc,4.0,1.0,2.5,4.0,1.0
1234567,agent_0,agent_1,private,collective,pc,4.0,8.0,6.0,4.0,8.0
1234567,agent_0,agent_1,collective,collective,cc,2.0,3.0,2.5,,
1234567,agent_0,agent_1,collective,collective,cc,23.0,31.0,27.0,,
1234567,agent_0,agent_1,collective,private,cp,10.0,28.0,19.0,28.0,10.0
1234567,agent_0,agent_1,private,collective,pc,4.0,4.0,4.0,4.0,4.0
1234567,agent_0,agent_1,collective,collective,cc,2.0,4.0,3.0,,
1234567,agent_0,agent_1,private,private,pp,2.0,5.0,3.5,,
1234567,agent_0,agent_1,collective,private,cp,7.0,3.0,5.0,3.0,7.0
1234567,agent_0,agent_1,private,collective,pc,2.0,6.0,4.0,2.0,6.0
1234567,agent_0,agent_1,private,private,pp,23.0,17.0,20.0,,
1234567,agent_0,agent_1,collective,collective,cc,18.0,25.0,21.5,,
1234567,agent_0,agent_1,private,collective,pc,10.0,9.0,9.5,10.0,9.0
1234567,agent_0,agent_1,collective,collective,cc,20.0,26.0,23.0,,
1234567,agent_0,agent_1,collective,private,cp,6.0,7.0,6.5,7.0,6.0
1234567,agent_0,agent_1,private,private,pp,15.0,25.0,20.0,,
1234567,agent_0,agent_1,private,private,pp,24.0,9.0,16.5,,
1234567,agent_0,agent_1,collective,private,cp,6.0,1.0,3.5,1.0,6.0
1234567,agent_0,agent_1,private,private,pp,5.0,4.0,4.5,,
1234567,agent_0,agent_1,private,collective,pc,4.0,5.0,4.5,4.0,5.0
1234567,agent_0,agent_1,collective,collective,cc,10.0,15.0,12.5,,
1234567,agent_0,agent_1,private,private,pp,19.0,23.0,21.0,,
1234567,agent_0,agent_1,collective,collective,cc,10.0,3.0,6.5,,
1234567,agent_0,agent_1,collective,collective,cc,7.0,8.0,7.5,,
1234567,agent_0,agent_1,private,collective,pc,0.0,6.0,3.0,0.0,6.0
1234567,agent_0,agent_1,private,collective,pc,28.0,24.0,26.0,28.0,24.0
1234567,agent_0,agent_1,private,private,pp,24.0,21.0,22.5,,
1234567,agent_0,agent_1,private,private,pp,3.0,9.0,6.0,,
1234567,agent_0,agent_1,private,private,pp,22.0,29.0,25.5,,
1234567,agent_0,agent_1,collective,private,cp,6.0,2.0,4.0,2.0,6.0
1234567,agent_0,agent_1,private,private,pp,18.0,20.0,19.0,,
1234567,agent_0,agent_1,private,collective,pc,6.0,2.0,4.0,6.0,2.0
1234567,agent_0,agent_1,private,private,pp,11.0,24.0,17.5,,
1234567,agent_0,agent_1,collective,private,cp,5.0,8.0,6.5,8.0,5.0
1234567,agent_0,agent_1,collective,collective,cc,3.0,2.0,2.5,,
1234567,agent_0,agent_1,collective,private,cp,4.0,12.0,8.0,12.0,4.0
1234567,agent_0,agent_1,private,collective,pc,1.0,4.0,2.5,1.0,4.0
1234567,agent_0,agent_1,collective,collective,cc,2.0,3.0,2.5,,
1234567,agent_0,agent_1,private,private,pp,14.0,18.0,16.0,,
1234567,agent_0,agent_1,collective,collective,cc,25.0,20.0,22.5,,
1234567,agent_0,agent_1,collective,private,cp,16.0,17.0,16.5,17.0,16.0
1234567,agent_0,agent_1,collective,private,cp,3.0,4.0,3.5,4.0,3.0
1234567,agent_0,agent_1,private,collective,pc,5.0,3.0,4.0,5.0,3.0
1234567,agent_0,agent_1,private,collective,pc,12.0,8.0,10.0,12.0,8.0
1234567,agent_0,agent_1,private,collective,pc,3.0,6.0,4.5,3.0,6.0
1234567,agent_0,agent_1,private,private,pp,1.0,4.0,2.5,,
1234567,agent_0,agent_1,collective,collective,cc,4.0,3.0,3.5,,
1234567,agent_0,agent_1,private,private,pp,26.0,34.0,30.0,,
1234567,agent_0,agent_1,private,collective,pc,1.0,11.0,6.0,1.0,11.0
1234567,agent_0,agent_1,collective,collective,cc,4.0,10.0,7.0,,
1234567,agent_0,agent_1,collective,collective,cc,21.0,19.0,20.0,,
1234567,agent_0,agent_1,private,collective,pc,30.0,17.0,23.5,30.0,17.0
1234567,agent_0,agent_1,collective,collective,cc,23.0,25.0,24.0,,
1234567,agent_0,agent_1,private,private,pp,22.0,22.0,22.0,,
1234567,agent_0,agent_1,collective,collective,cc,20.0,15.0,17.5,,
1234567,agent_0,agent_1,private,private,pp,22.0,22.0,22.0,,
1234567,agent_0,agent_1,private,private,pp,11.0,15.0,13.0,,
1234567,agent_0,agent_1,private,private,pp,34.0,18.0,26.0,,
1234567,agent_0,agent_1,private,collective,pc,15.0,5.0,10.0,15.0,5.0
1234567,agent_0,agent_1,private,private,pp,1.0,4.0,2.5,,
1234567,agent_0,agent_1,private,private,pp,1.0,4.0,2.5,,
1234567,agent_0,agent_1,private,collective,pc,31.0,20.0,25.5,31.0,20.0
1234567,agent_0,agent_1,private,collective,pc,18.0,18.0,18.0,18.0,18.0
1234567,agent_0,agent_1,collective,private,cp,10.0,12.0,11.0,12.0,10.0
1234567,agent_0,agent_1,collective,collective,cc,11.0,14.0,12.5,,
1234567,agent_0,agent_1,private,private,pp,21.0,29.0,25.0,,
1234567,agent_0,agent_1,collective,collective,cc,24.0,25.0,24.5,,
1234567,agent_0,agent_1,private,private,pp,28.0,12.0,20.0,,
1234567,agent_0,agent_1,collective,private,cp,3.0,2.0,2.5,2.0,3.0
1234567,agent_0,agent_1,collective,private,cp,5.0,3.0,4.0,3.0,5.0
1234567,agent_0,agent_1,collective,collective,cc,22.0,22.0,22.0,,
1234567,agent_0,agent_1,private,private,pp,16.0,16.0,16.0,,
1234567,agent_0,agent_1,collective,collective,cc,17.0,17.0,17.0,,
